sketch_id,sketch_name,season,episode,sentence_index,sentence_text,sentiment_label,sentiment_score
27,Chunky,1,6,102,Ow!,neutral,0.5347413420677185
27,Chunky,1,6,103,What is this?,curiosity,0.5087155103683472
27,Chunky,1,6,104,Fine I'm wearing my own hat!,approval,0.47266483306884766
27,Chunky,1,6,105,We haven't been to the board in a long time.,neutral,0.5416165590286255
27,Chunky,1,6,106,Yeah I know Colleen.,approval,0.5462563037872314
27,Chunky,1,6,107,This show is gonna suck.,annoyance,0.5754684209823608
27,Chunky,1,6,108,We just got to figure out like what Chunky's deal is.,neutral,0.8335424065589905
27,Chunky,1,6,109,Like Well don't throw away Don't talk!,neutral,0.6253074407577515
27,Chunky,1,6,110,The mouth on the thing doesn't move!,neutral,0.9221881628036499
27,Chunky,1,6,111,It looks fake!,disapproval,0.5560318827629089
27,Chunky,1,6,112,Yeah that's a good idea.,admiration,0.7328673005104065
27,Chunky,1,6,113,Dump it.,neutral,0.9565963745117188
28,Bozo #1,1,6,1,"I'm sorry guys, it's gonna be another ten fifteen if you can hang tight?",remorse,0.7403325438499451
28,Bozo #1,1,6,2,Have you guys seen that YouTube video of the dancing lady in the clown mask who falls off the couch?,curiosity,0.7559497952461243
28,Bozo #1,1,6,3,So funny.,amusement,0.9302143454551697
28,Bozo #1,1,6,4,It's so funny.,amusement,0.913465142250061
28,Bozo #1,1,6,5,So funny.,amusement,0.9302143454551697
28,Bozo #1,1,6,6,Jessie you'd love it.,love,0.936424195766449
28,Bozo #1,1,6,7,Let's put it on.,neutral,0.9652503728866577
28,Bozo #1,1,6,8,Yeah it's like the second one down.,neutral,0.5937643051147461
28,Bozo #1,1,6,9,I mean she's like unconscious.,neutral,0.9324158430099487
28,Bozo #1,1,6,10,Seen the one where the weatherman accidentally draws a penis?,neutral,0.4684942960739136
28,Bozo #1,1,6,11,No. Pull it up.,neutral,0.9017680287361145
28,Bozo #1,1,6,12,You got to pull it up.,neutral,0.9648378491401672
28,Bozo #1,1,6,13,No I haven't seen that.,disapproval,0.7351938486099243
28,Bozo #1,1,6,14,This one?,neutral,0.6367079615592957
28,Bozo #1,1,6,15,The second one.,neutral,0.9638276100158691
28,Bozo #1,1,6,16,Yeah right there.,approval,0.5512604713439941
28,Bozo #1,1,6,17,And with a cold front moving in from the northeast it's going Shit.,neutral,0.9108057022094727
28,Bozo #1,1,6,18,He like had to have gotten fired.,neutral,0.9366489052772522
28,Bozo #1,1,6,19,Have you seen the one with the kid who puts the glow stick in the microwave?,curiosity,0.5529389381408691
28,Bozo #1,1,6,20,The dad is so funny.,amusement,0.9059011936187744
28,Bozo #1,1,6,21,So funny right?,amusement,0.9061718583106995
28,Bozo #1,1,6,22,He's fucking nuts.,anger,0.5708154439926147
28,Bozo #1,1,6,23,Reggie what's your favorite?,curiosity,0.6955702900886536
28,Bozo #1,1,6,24,Uh I don't know what my favorite is.,confusion,0.9173471927642822
28,Bozo #1,1,6,25,Well what's a funny one?,curiosity,0.7298207879066467
28,Bozo #1,1,6,26,Oh God there's like tons I can think of that just blow me away.,surprise,0.6770239472389221
28,Bozo #1,1,6,27,It's fine if you like don't have one.,approval,0.63430255651474
28,Bozo #1,1,6,28,I have one.,neutral,0.920103132724762
28,Bozo #1,1,6,29,We all have one.,neutral,0.7878998517990112
28,Bozo #1,1,6,30,I have one.,neutral,0.920103132724762
28,Bozo #1,1,6,31,I just can't remember exactly how you type it in.,confusion,0.8926839232444763
28,Bozo #1,1,6,32,Well I can search for it.,neutral,0.6631571650505066
28,Bozo #1,1,6,33,What happens in it?,curiosity,0.6332215070724487
28,Bozo #1,1,6,34,It's so funny.,amusement,0.913465142250061
28,Bozo #1,1,6,35,I just can't remember like how to search for it.,disapproval,0.5912781953811646
28,Bozo #1,1,6,36,Well just let us know when you remember it.,neutral,0.7432600259780884
28,Bozo #1,1,6,37,I just can't remember.,confusion,0.5156265497207642
28,Bozo #1,1,6,38,I can't remember how to search it.,confusion,0.8363442420959473
28,Bozo #1,1,6,39,What Uh you know what we have to watch?,neutral,0.6610028743743896
28,Bozo #1,1,6,40,We have to watch the guy with the newscaster on the roller coaster.,neutral,0.8300248384475708
28,Bozo #1,1,6,41,Yes so funny.,amusement,0.9364287257194519
28,Bozo #1,1,6,42,It's so funny.,amusement,0.913465142250061
28,Bozo #1,1,6,43,So funny.,amusement,0.9302143454551697
28,Bozo #1,1,6,44,So funny.,amusement,0.9302143454551697
28,Bozo #1,1,6,45,Pull it up.,neutral,0.9670297503471375
28,Bozo #1,1,6,46,It's so funny.,amusement,0.913465142250061
28,Bozo #1,1,6,47,It's so funny.,amusement,0.913465142250061
28,Bozo #1,1,6,48,It is so good.,admiration,0.9451231956481934
28,Bozo #1,1,6,49,So funny.,amusement,0.9302143454551697
28,Bozo #1,1,6,50,Yes.,approval,0.5027547478675842
28,Bozo #1,1,6,51,It's so funny.,amusement,0.913465142250061
28,Bozo #1,1,6,52,So funny!,amusement,0.935753583908081
29,Baby Shower,1,6,1,Okay so I talked to Marcus and he's gonna take care of catering for the whole thing.,approval,0.5625283718109131
29,Baby Shower,1,6,2,"So we're gonna have hors d'oeuvres and then mini pizzas, shared salads, and of course little cupcakes with baby Debbie's name written on them.",neutral,0.39297667145729065
29,Baby Shower,1,6,3,That's perfect.,admiration,0.8867326378822327
29,Baby Shower,1,6,4,Christine is gonna love that.,love,0.9230567812919617
29,Baby Shower,1,6,5,This is gonna be such a nice baby shower!,admiration,0.5639071464538574
29,Baby Shower,1,6,6,Oh we should do like a little gift bag for everybody.,neutral,0.494314044713974
29,Baby Shower,1,6,7,That's a great idea.,admiration,0.9395639300346375
29,Baby Shower,1,6,8,How much do we want to spend?,curiosity,0.6845769882202148
29,Baby Shower,1,6,9,I think maybe around two hundred dollars makes sense.,approval,0.34918320178985596
29,Baby Shower,1,6,10,Oh maybe we could give everybody little individual bottles of champagne.,neutral,0.579803466796875
29,Baby Shower,1,6,11,Oh that's a good idea.,admiration,0.8196218013763428
29,Baby Shower,1,6,12,People also love those macarons.,love,0.9419832825660706
29,Baby Shower,1,6,13,You know?,neutral,0.7986555099487305
29,Baby Shower,1,6,14,So good.,admiration,0.9466963410377502
29,Baby Shower,1,6,15,Yeah what about Stanzo brand fedoras?,curiosity,0.6774235963821411
29,Baby Shower,1,6,16,What?,neutral,0.5953516960144043
29,Baby Shower,1,6,17,Stanzo brand fedoras in each of the gift bags.,neutral,0.9490194916725159
29,Baby Shower,1,6,18,Those Stanzos are nice.,admiration,0.9144018292427063
29,Baby Shower,1,6,19,I mean I don't know about fedoras for a baby shower though.,disapproval,0.5676204562187195
29,Baby Shower,1,6,20,They're nice.,admiration,0.9181345701217651
29,Baby Shower,1,6,21,For two hundred dollars I could probably get Stanzo brand fedoras.,neutral,0.8750107288360596
29,Baby Shower,1,6,22,Yeah I don't think we're gonna do the fedoras.,disapproval,0.8531337976455688
29,Baby Shower,1,6,23,You know what's cute that I saw on Etsy?,curiosity,0.33554553985595703
29,Baby Shower,1,6,24,Little baby-toed flip-flops.,neutral,0.9622107148170471
29,Baby Shower,1,6,25,Oh!,neutral,0.4955403506755829
29,Baby Shower,1,6,26,Or what about like a little candle?,curiosity,0.5074831247329712
29,Baby Shower,1,6,27,Oh that's cool.,admiration,0.8147291541099548
29,Baby Shower,1,6,28,Or what about a thousand plastic meatballs?,curiosity,0.5281819701194763
29,Baby Shower,1,6,29,To put in the gift bags?,neutral,0.6285851001739502
29,Baby Shower,1,6,30,Yeah.,neutral,0.5529206991195679
29,Baby Shower,1,6,31,They don't go bad or stink or nothing.,neutral,0.7783722281455994
29,Baby Shower,1,6,32,For two hundred dollars I could probably get a thousand plastic meatballs.,neutral,0.8839413523674011
29,Baby Shower,1,6,33,Maybe we should keep thinking.,neutral,0.6890122890472412
29,Baby Shower,1,6,34,Okay.,approval,0.7066349983215332
29,Baby Shower,1,6,35,Oh I know.,neutral,0.610382080078125
29,Baby Shower,1,6,36,What about like one of those little things with soaps and lotions from Bath & Body Works?,curiosity,0.5586644411087036
29,Baby Shower,1,6,37,Oh I like that.,love,0.8916246294975281
29,Baby Shower,1,6,38,You know what I saw once I thought was cute?,admiration,0.3685995638370514
29,Baby Shower,1,6,39,Tommy guns.,neutral,0.9658163785934448
29,Baby Shower,1,6,40,My friends aren't gonna buy the crap from your mob movie.,neutral,0.5657601356506348
29,Baby Shower,1,6,41,What mob movie?,neutral,0.5675740242004395
29,Baby Shower,1,6,42,It fell apart 'cause it fucking sucked.,anger,0.6147960424423218
29,Baby Shower,1,6,43,Goddamn it.,anger,0.7255116701126099
29,Baby Shower,1,6,44,You brought it up.,neutral,0.9621726274490356
29,Baby Shower,1,6,45,I didn't.,disapproval,0.6540678143501282
29,Baby Shower,1,6,46,I didn't even know you still had that stuff.,surprise,0.6307644844055176
29,Baby Shower,1,6,47,Where would it be?,curiosity,0.5219728350639343
29,Baby Shower,1,6,48,Nobody wants a thousand plastic meatballs!,neutral,0.8145118355751038
29,Baby Shower,1,6,49,They don't even look real!,neutral,0.40965864062309265
29,Baby Shower,1,6,50,They look like little pieces of shit!,annoyance,0.6003870368003845
29,Baby Shower,1,6,51,You just said they look real.,neutral,0.8687535524368286
29,Baby Shower,1,6,52,To them.,neutral,0.9665806293487549
29,Baby Shower,1,6,53,I need to unload them.,neutral,0.8511998653411865
29,Baby Shower,1,6,54,These are my friends!,neutral,0.41221362352371216
29,Baby Shower,1,6,55,They They look They look real.,neutral,0.6775486469268799
29,Baby Shower,1,6,56,They don't look like little pieces of shit.,annoyance,0.35876625776290894
29,Baby Shower,1,6,57,We won't do the meatballs.,neutral,0.5690217018127441
29,Baby Shower,1,6,58,You're blowing it.,neutral,0.9442679286003113
29,Baby Shower,1,6,59,We're doing the candles.,neutral,0.9594523310661316
29,Baby Shower,1,6,60,Yeah.,neutral,0.5529206991195679
29,Baby Shower,1,6,61,We're gonna do individual little bottles of champagne.,neutral,0.6325042843818665
29,Baby Shower,1,6,62,And then if we have any money left over Fifty black slicked-back-hair wigs.,neutral,0.9617071747779846
29,Baby Shower,1,6,63,What are you saying?,neutral,0.5288052558898926
29,Baby Shower,1,6,64,Fifty black slicked-back-hair wigs.,neutral,0.9680882096290588
29,Baby Shower,1,6,65,Fifty black slicked-back-hair wigs.,neutral,0.9680882096290588
29,Baby Shower,1,6,66,How much money did you put in this?,curiosity,0.6628636121749878
29,Baby Shower,1,6,67,I thought it was gonna be a hit!,neutral,0.4652719795703888
29,Baby Shower,1,6,68,It turns out it fucking sucks!,annoyance,0.5603781938552856
29,Baby Shower,1,6,69,Maybe we could buy a few fedoras.,neutral,0.696571409702301
29,Baby Shower,1,6,70,It's got I,neutral,0.9658357501029968
29,Baby Shower,1,6,71,It's got You kinda got to buy 'em in bulk,neutral,0.9613847732543945
29,Baby Shower,1,6,72,otherwise it's not worth it for me.,disapproval,0.7953397035598755
29,Baby Shower,1,6,73,So we have to buy all of them?,curiosity,0.5300984978675842
29,Baby Shower,1,6,74,It needs to be quality on my end otherwise no fucking deal.,annoyance,0.48680469393730164
29,Baby Shower,1,6,75,Oh my God these stink!,disgust,0.6349409222602844
29,Baby Shower,1,6,76,They're Stanzos.,neutral,0.9628509879112244
29,Baby Shower,1,6,77,They're nice.,admiration,0.9181345701217651
29,Baby Shower,1,6,78,Hey!,neutral,0.8101450204849243
29,Baby Shower,1,6,79,Who took my cigars?,curiosity,0.5727289319038391
29,Baby Shower,1,6,80,Who took my cigars?,curiosity,0.5727289319038391
30,Bozo #2,1,6,1,She said she's gonna be another minutes.,neutral,0.9631955623626709
30,Bozo #2,1,6,2,Okay,approval,0.6112784147262573
30,Bozo #2,1,6,3,so what are we watching?,curiosity,0.6554902791976929
30,Bozo #2,1,6,4,Okay I just saw this new video.,excitement,0.4785483479499817
30,Bozo #2,1,6,5,It's called Wine Stomp Lady.,neutral,0.9121425151824951
30,Bozo #2,1,6,6,I saw that.,neutral,0.7369019389152527
30,Bozo #2,1,6,7,I don't want to wreck it but why is she even up there?,disapproval,0.3386778235435486
30,Bozo #2,1,6,8,I have one.,neutral,0.920103132724762
30,Bozo #2,1,6,9,Oh nice Reggie.,admiration,0.9388877153396606
30,Bozo #2,1,6,10,What is it?,curiosity,0.4923205077648163
30,Bozo #2,1,6,11,Have you guys ever seen Bozo Dubbed Over?,curiosity,0.6853793859481812
30,Bozo #2,1,6,12,Like Bozo the Clown?,neutral,0.5946123003959656
30,Bozo #2,1,6,13,Have you seen it?,curiosity,0.668778657913208
30,Bozo #2,1,6,14,It's hilarious.,amusement,0.9091471433639526
30,Bozo #2,1,6,15,No let's watch it.,neutral,0.8848388195037842
30,Bozo #2,1,6,16,"Type in ""Bozo Dubbed Over"" and there's spaces between each of the words.",neutral,0.9655148983001709
30,Bozo #2,1,6,17,Is this it?,curiosity,0.5934133529663086
30,Bozo #2,1,6,18,Yes.,approval,0.5027547478675842
30,Bozo #2,1,6,19,It has one view and it says it was uploaded at 6 a.m. this morning.,neutral,0.9300783276557922
30,Bozo #2,1,6,20,Have you seen it?,curiosity,0.668778657913208
30,Bozo #2,1,6,21,It's hilarious.,amusement,0.9091471433639526
30,Bozo #2,1,6,22,Oh fuck.,anger,0.5089964866638184
30,Bozo #2,1,6,23,What the fuck?,anger,0.8122088313102722
30,Bozo #2,1,6,24,I'm not even supposed to be here.,disapproval,0.5908046960830688
30,Bozo #2,1,6,25,I hope I don't jack off.,optimism,0.9124652743339539
30,Bozo #2,1,6,26,What is this Reggie?,curiosity,0.5261902213096619
30,Bozo #2,1,6,27,I guess it's like a viral video where Bozo dubs over.,neutral,0.49463215470314026
30,Bozo #2,1,6,28,Oh fuck a clownputer?,anger,0.6212966442108154
30,Bozo #2,1,6,29,Fuck that.,anger,0.8047422170639038
30,Bozo #2,1,6,30,Probably got no games.,neutral,0.548348069190979
30,Bozo #2,1,6,31,I hope nobody goes home and fucks my mom.,optimism,0.5575167536735535
30,Bozo #2,1,6,32,Hilarious right?,amusement,0.8929009437561035
30,Bozo #2,1,6,33,What the fuck's that?,anger,0.7486280798912048
30,Bozo #2,1,6,34,Like a little circle?,neutral,0.5079020857810974
30,Bozo #2,1,6,35,Oh fuck!,surprise,0.4067966341972351
30,Bozo #2,1,6,36,I thought this guy's supposed to be bald!,neutral,0.5858960747718811
30,Bozo #2,1,6,37,What is this guy trying to do?,curiosity,0.5737498998641968
30,Bozo #2,1,6,38,Is this supposed to be what Bozo's thinking or saying?,neutral,0.48671483993530273
30,Bozo #2,1,6,39,What guy?,neutral,0.5158105492591858
30,Bozo #2,1,6,40,It's Bozo.,neutral,0.9562309980392456
30,Bozo #2,1,6,41,Bozo did it.,neutral,0.9227457642555237
30,Bozo #2,1,6,42,Bozo did what?,neutral,0.667057454586029
30,Bozo #2,1,6,43,Bozo did the dub.,neutral,0.9657278656959534
30,Bozo #2,1,6,44,He's doing the dub.,neutral,0.9573416709899902
30,Bozo #2,1,6,45,Bozo is not a guy.,neutral,0.9076127409934998
30,Bozo #2,1,6,46,Um okay.,approval,0.7657787203788757
30,Bozo #2,1,6,47,This guy's about to jack off.,neutral,0.9658023715019226
30,Bozo #2,1,6,48,I feel like it makes more sense that a different guy is dubbing over it.,neutral,0.4779096245765686
30,Bozo #2,1,6,49,No he's saying what he wanted to say on the show now.,neutral,0.7809527516365051
30,Bozo #2,1,6,50,Bozo is.,neutral,0.9687809944152832
30,Bozo #2,1,6,51,That's Bozo's voice.,neutral,0.9566878080368042
30,Bozo #2,1,6,52,This little fucking bike's a piece of shit.,anger,0.7017267346382141
30,Bozo #2,1,6,53,Reggie did you make this thing last night so you'd have a video to show?,curiosity,0.6000922322273254
30,Bozo #2,1,6,54,No.,neutral,0.9286578297615051
31,Party House,1,6,1,I thought Mark was doing better.,neutral,0.6621357202529907
31,Party House,1,6,2,Well last night Mark fell down and nearly hit his head on the counter.,sadness,0.691918134689331
31,Party House,1,6,3,His drinking has really gotten out of control.,disappointment,0.3830272853374481
31,Party House,1,6,4,It's hard,neutral,0.34388527274131775
31,Party House,1,6,5,I know.,neutral,0.5695542693138123
31,Party House,1,6,6,But if we're actually his friends we have to do this intervention.,neutral,0.8787416219711304
31,Party House,1,6,7,I can do Friday.,neutral,0.7329365611076355
31,Party House,1,6,8,That works for me.,neutral,0.8488839268684387
31,Party House,1,6,9,We could do it at my house.,neutral,0.8928641676902771
31,Party House,1,6,10,We could do it at my house.,neutral,0.8928641676902771
31,Party House,1,6,11,It's the most comfortable it can fit everyone.,approval,0.6694172620773315
31,Party House,1,6,12,It's the perfect trap.,admiration,0.7485091686248779
31,Party House,1,6,13,Plus it's already like a party house so he'll want to go there.,neutral,0.8116110563278198
31,Party House,1,6,14,Isn't your house kinda far away?,neutral,0.4941253066062927
31,Party House,1,6,15,Yeah,neutral,0.5929002165794373
31,Party House,1,6,16,but it's like a complete party house.,joy,0.34315791726112366
